@RELATION PBDNN

@ATTRIBUTE NN-5	numeric
@ATTRIBUTE NN-4	numeric
@ATTRIBUTE NN-3	numeric
@ATTRIBUTE NN-2	numeric
@ATTRIBUTE NN-1	numeric
@ATTRIBUTE NN0	numeric
@ATTRIBUTE NN1	numeric
@ATTRIBUTE NN5	numeric
@ATTRIBUTE NN6	numeric
@ATTRIBUTE NN7	numeric
@ATTRIBUTE NN8	numeric
@ATTRIBUTE NN9	numeric
@ATTRIBUTE NN10	numeric
@ATTRIBUTE class	numeric

@DATA
-1.280000000, -1.840000000, -1.300000000, -0.880000000, -1.450000000, -1.840000000, -5.580000000, -2.170000000, -1.840000000, -1.440000000, -1.300000000, -1.280000000, -1.000000000, 7.104166667
-1.300000000, -1.450000000, -0.880000000, -1.450000000, -1.840000000, -1.300000000, -6.810000000, -1.440000000, -1.450000000, -1.280000000, -2.240000000, -2.170000000, -1.840000000, 10.046875000
-1.440000000, -1.840000000, -1.450000000, -1.280000000, -1.840000000, -1.840000000, -5.190000000, -1.280000000, -2.240000000, -1.450000000, -1.440000000, -1.280000000, -1.000000000, 7.895833333
-1.300000000, -1.440000000, -1.280000000, -0.580000000, -1.000000000, -1.000000000, -4.440000000, -2.170000000, -1.300000000, -1.000000000, -1.000000000, -1.000000000, -0.880000000, 87.958333333
-1.450000000, -2.240000000, -1.450000000, -1.000000000, -0.880000000, -0.580000000, -5.170000000, -1.440000000, -1.300000000, -1.450000000, -1.440000000, -2.170000000, -2.240000000, 41.770833333
-1.300000000, -1.840000000, -1.280000000, -1.450000000, -1.440000000, -1.300000000, -5.620000000, -1.300000000, -1.440000000, -1.450000000, -1.000000000, -1.000000000, -0.880000000, 15.265625000
-1.280000000, -1.000000000, -1.000000000, -0.580000000, -0.880000000, -1.450000000, -3.640000000, -1.000000000, -1.000000000, -0.580000000, -1.000000000, -1.000000000, -1.000000000, 92.203125000
-1.440000000, -1.840000000, -1.840000000, -1.840000000, -1.280000000, -1.450000000, -5.570000000, -0.580000000, -1.000000000, -1.440000000, -1.280000000, -1.450000000, -1.440000000, 14.223958333
-1.840000000, -2.170000000, -1.300000000, -1.280000000, -2.240000000, -1.280000000, -3.860000000, -2.240000000, -1.840000000, -2.170000000, -1.840000000, -2.240000000, -1.840000000, 18.911458333
-1.840000000, -2.240000000, -1.450000000, -1.440000000, -1.280000000, -1.450000000, -7.550000000, -1.440000000, -1.450000000, -1.280000000, -2.240000000, -1.840000000, -1.280000000, 4.250000000
-2.240000000, -2.170000000, -1.440000000, -1.000000000, -0.580000000, -0.880000000, -7.160000000, -0.880000000, -1.450000000, -1.840000000, -1.440000000, -1.000000000, -1.000000000, 15.734375000
-1.840000000, -1.840000000, -1.450000000, -1.440000000, -1.450000000, -1.440000000, -5.290000000, -1.440000000, -1.840000000, -1.840000000, -1.840000000, -2.170000000, -2.240000000, 12.723958333
-1.300000000, -1.280000000, -1.000000000, -1.000000000, -1.000000000, -1.000000000, -4.160000000, -1.280000000, -2.240000000, -2.170000000, -2.240000000, -1.840000000, -1.280000000, 81.255208333
-0.880000000, -0.580000000, -0.880000000, -1.000000000, -1.000000000, -0.580000000, -4.000000000, -1.000000000, -1.280000000, -2.240000000, -2.170000000, -1.840000000, -1.440000000, 207.125000000
-2.170000000, -1.840000000, -2.240000000, -1.280000000, -1.300000000, -2.170000000, -5.470000000, -1.440000000, -1.300000000, -1.280000000, -1.000000000, -1.000000000, -1.300000000, 5.354166667
-1.300000000, -1.450000000, -1.440000000, -2.170000000, -2.240000000, -1.840000000, -7.360000000, -1.280000000, -1.450000000, -2.240000000, -1.450000000, -1.000000000, -0.880000000, 1.364583333
-2.170000000, -1.840000000, -1.300000000, -1.280000000, -1.440000000, -0.580000000, -6.500000000, -1.300000000, -1.000000000, -1.000000000, -0.880000000, -1.300000000, -2.170000000, 14.833333333
-1.840000000, -1.440000000, -1.450000000, -2.240000000, -2.170000000, -2.240000000, -5.190000000, -1.280000000, -1.440000000, -1.300000000, -1.450000000, -0.880000000, -1.000000000, 12.494791667
-0.580000000, -1.000000000, -1.280000000, -2.240000000, -1.450000000, -1.280000000, -5.630000000, -1.450000000, -1.280000000, -1.300000000, -1.280000000, -1.440000000, -0.580000000, 11.578125000
-1.280000000, -1.450000000, -1.440000000, -1.300000000, -1.450000000, -1.440000000, -8.090000000, -1.840000000, -1.840000000, -1.840000000, -1.280000000, -1.450000000, -2.240000000, 1.156250000
-1.000000000, -1.000000000, -1.280000000, -2.240000000, -1.450000000, -1.440000000, -6.360000000, -1.280000000, -1.300000000, -1.000000000, -1.440000000, -2.170000000, -2.240000000, 8.578125000
-0.580000000, -1.440000000, -2.170000000, -1.840000000, -2.240000000, -2.170000000, -4.300000000, -1.440000000, -1.840000000, -2.170000000, -1.840000000, -2.240000000, -1.450000000, 19.088541667
-1.450000000, -1.280000000, -1.300000000, -1.000000000, -1.440000000, -1.280000000, -3.860000000, -1.840000000, -2.240000000, -2.170000000, -1.300000000, -0.880000000, -1.000000000, 38.526041667
-1.450000000, -1.440000000, -1.450000000, -1.440000000, -1.300000000, -2.170000000, -6.660000000, -2.170000000, -1.440000000, -1.300000000, -1.280000000, -1.450000000, -1.440000000, 3.291666667
-1.840000000, -1.280000000, -1.450000000, -1.440000000, -1.450000000, -1.840000000, -4.040000000, -1.300000000, -1.280000000, -1.840000000, -1.840000000, -1.440000000, -0.580000000, 22.005208333
-1.000000000, -1.000000000, -1.000000000, -1.280000000, -2.240000000, -1.450000000, -4.280000000, -2.240000000, -1.450000000, -1.000000000, -1.440000000, -1.450000000, -1.280000000, 30.338541667
-1.300000000, -0.880000000, -1.000000000, -1.000000000, -0.580000000, -0.880000000, -7.700000000, -1.440000000, -1.450000000, -1.300000000, -1.000000000, -1.000000000, -1.280000000, 17.817708333
-0.880000000, -1.300000000, -2.170000000, -2.240000000, -1.280000000, -0.580000000, -3.460000000, -1.280000000, -1.840000000, -1.440000000, -1.300000000, -1.450000000, -1.440000000, 60.958333333
-1.280000000, -2.240000000, -1.450000000, -1.000000000, -1.000000000, -1.000000000, -5.970000000, -1.440000000, -1.450000000, -1.280000000, -2.240000000, -2.170000000, -1.300000000, 24.156250000
-2.240000000, -1.450000000, -1.280000000, -2.240000000, -1.450000000, -1.440000000, -5.870000000, -1.000000000, -0.880000000, -1.300000000, -1.280000000, -1.300000000, -2.170000000, 7.281250000
-1.440000000, -1.280000000, -0.580000000, -0.880000000, -1.000000000, -1.000000000, -3.460000000, -0.580000000, -1.000000000, -1.000000000, -1.000000000, -1.000000000, -1.000000000, 164.057291667
-0.880000000, -1.450000000, -1.440000000, -1.450000000, -2.240000000, -1.280000000, -5.470000000, -1.300000000, -2.170000000, -1.440000000, -0.580000000, -1.280000000, -1.840000000, 9.718750000
-1.840000000, -1.300000000, -1.440000000, -2.170000000, -1.440000000, -1.450000000, -7.550000000, -1.280000000, -2.240000000, -1.840000000, -2.170000000, -1.300000000, -1.000000000, 4.203125000
-1.450000000, -1.300000000, -0.880000000, -1.000000000, -1.300000000, -1.450000000, -7.290000000, -1.840000000, -2.240000000, -1.280000000, -1.000000000, -1.000000000, -1.300000000, 5.973958333
-1.440000000, -1.450000000, -1.440000000, -1.000000000, -0.580000000, -0.880000000, -4.750000000, -1.000000000, -1.000000000, -0.880000000, -1.000000000, -0.580000000, -1.280000000, 71.317708333
-0.580000000, -1.280000000, -1.300000000, -1.280000000, -1.840000000, -1.840000000, -4.740000000, -1.000000000, -0.580000000, -0.880000000, -1.300000000, -1.840000000, -1.450000000, 8.489583333
-1.450000000, -1.300000000, -1.000000000, -1.000000000, -1.000000000, -1.280000000, -6.100000000, -1.000000000, -1.450000000, -1.440000000, -1.000000000, -1.300000000, -1.280000000, 20.937500000
-1.450000000, -2.240000000, -1.280000000, -1.450000000, -2.240000000, -1.280000000, -6.270000000, -1.840000000, -2.240000000, -2.170000000, -2.240000000, -2.170000000, -1.840000000, 3.333333333
-1.000000000, -1.280000000, -2.240000000, -1.450000000, -1.440000000, -1.840000000, -5.780000000, -1.840000000, -1.840000000, -1.840000000, -1.450000000, -1.440000000, -2.170000000, 7.348958333
-1.440000000, -0.580000000, -0.880000000, -1.300000000, -1.280000000, -1.450000000, -6.970000000, -1.840000000, -1.840000000, -1.840000000, -1.450000000, -1.440000000, -2.170000000, 8.744791667
-1.280000000, -1.000000000, -1.000000000, -0.580000000, -1.000000000, -1.280000000, -4.180000000, -1.000000000, -1.450000000, -1.440000000, -1.000000000, -0.580000000, -0.880000000, 96.390625000
-1.450000000, -1.000000000, -0.880000000, -1.300000000, -2.170000000, -1.840000000, -6.810000000, -1.840000000, -1.840000000, -2.240000000, -1.840000000, -1.450000000, -1.000000000, 3.578125000
-1.000000000, -0.880000000, -0.580000000, -1.000000000, -1.440000000, -1.280000000, -5.640000000, -1.440000000, -2.170000000, -1.300000000, -1.000000000, -1.440000000, -1.840000000, 20.453125000
-1.440000000, -1.000000000, -1.300000000, -2.170000000, -1.840000000, -1.300000000, -6.960000000, -1.280000000, -0.580000000, -0.880000000, -1.000000000, -1.300000000, -1.450000000, 4.932291667
-1.450000000, -2.240000000, -1.840000000, -1.280000000, -1.450000000, -1.300000000, -3.460000000, -1.280000000, -2.240000000, -1.840000000, -1.280000000, -1.000000000, -1.000000000, 43.098958333
-1.840000000, -2.170000000, -1.300000000, -1.440000000, -1.840000000, -1.840000000, -4.580000000, -1.000000000, -1.000000000, -1.450000000, -1.440000000, -0.580000000, -1.280000000, 14.947916667
-1.840000000, -1.840000000, -1.840000000, -1.450000000, -1.440000000, -1.450000000, -5.730000000, -1.000000000, -1.440000000, -1.840000000, -1.840000000, -1.840000000, -2.170000000, 9.984375000
-1.300000000, -1.440000000, -1.450000000, -1.000000000, -0.880000000, -0.580000000, -5.970000000, -1.280000000, -1.440000000, -1.450000000, -1.300000000, -1.440000000, -1.450000000, 34.218750000
-1.450000000, -1.440000000, -1.450000000, -1.300000000, -1.440000000, -1.450000000, -4.180000000, -1.450000000, -1.440000000, -1.840000000, -1.840000000, -1.280000000, -1.300000000, 38.796875000
-1.000000000, -0.580000000, -0.880000000, -0.580000000, -0.880000000, -0.580000000, -4.460000000, -1.450000000, -2.240000000, -1.280000000, -1.000000000, -0.580000000, -1.440000000, 77.166666667
-1.280000000, -1.300000000, -2.170000000, -1.440000000, -0.580000000, -1.280000000, -5.940000000, -0.880000000, -1.300000000, -1.450000000, -0.880000000, -1.450000000, -1.840000000, 14.567708333
-1.300000000, -2.170000000, -1.840000000, -1.440000000, -1.450000000, -2.240000000, -8.020000000, -0.580000000, -1.000000000, -1.280000000, -1.440000000, -1.300000000, -1.450000000, 2.223958333
-0.580000000, -0.880000000, -1.450000000, -2.240000000, -1.840000000, -2.170000000, -5.190000000, -1.000000000, -1.280000000, -2.240000000, -1.280000000, -0.580000000, -0.880000000, 10.713541667
-1.440000000, -1.300000000, -2.170000000, -1.440000000, -1.000000000, -1.000000000, -4.580000000, -1.000000000, -1.300000000, -1.840000000, -1.280000000, -1.300000000, -1.450000000, 54.968750000
-1.450000000, -1.440000000, -1.300000000, -2.170000000, -1.840000000, -2.240000000, -6.190000000, -1.300000000, -1.280000000, -1.450000000, -1.440000000, -1.300000000, -1.280000000, 2.828125000
-0.580000000, -0.880000000, -1.450000000, -1.300000000, -1.000000000, -1.000000000, -3.880000000, -0.580000000, -1.280000000, -1.440000000, -1.000000000, -1.000000000, -1.300000000, 143.401041667
-1.840000000, -2.240000000, -1.280000000, -0.580000000, -0.880000000, -1.300000000, -5.620000000, -1.300000000, -1.280000000, -1.840000000, -2.240000000, -1.450000000, -1.440000000, 17.552083333
-2.240000000, -1.280000000, -0.580000000, -1.000000000, -1.000000000, -1.280000000, -8.090000000, -2.240000000, -1.840000000, -2.170000000, -2.240000000, -1.280000000, -1.450000000, 3.437500000
-1.000000000, -1.450000000, -1.440000000, -0.580000000, -1.280000000, -2.240000000, -6.180000000, -0.880000000, -1.300000000, -1.450000000, -0.880000000, -0.580000000, -1.280000000, 8.270833333
-1.300000000, -1.000000000, -1.000000000, -0.880000000, -1.300000000, -1.280000000, -4.210000000, -1.280000000, -1.440000000, -1.000000000, -0.580000000, -1.440000000, -1.450000000, 40.302083333
-1.840000000, -2.170000000, -1.440000000, -1.000000000, -1.000000000, -1.000000000, -4.750000000, -1.840000000, -1.840000000, -1.840000000, -1.440000000, -1.450000000, -1.840000000, 35.718750000
-1.440000000, -1.300000000, -2.170000000, -1.840000000, -2.240000000, -2.170000000, -8.490000000, -1.280000000, -0.580000000, -1.440000000, -1.450000000, -1.000000000, -1.440000000, 1.734375000
-1.440000000, -0.580000000, -1.280000000, -1.440000000, -1.000000000, -0.580000000, -6.410000000, -1.450000000, -1.000000000, -1.280000000, -1.440000000, -0.580000000, -1.280000000, 15.661458333
-1.300000000, -1.450000000, -1.440000000, -1.840000000, -1.450000000, -1.440000000, -5.290000000, -1.000000000, -1.280000000, -2.240000000, -1.450000000, -1.440000000, -1.840000000, 15.234375000
-1.840000000, -2.170000000, -1.300000000, -1.000000000, -1.000000000, -0.880000000, -5.340000000, -2.240000000, -1.280000000, -0.580000000, -1.000000000, -1.000000000, -1.440000000, 38.088541667
-0.580000000, -1.280000000, -1.440000000, -1.000000000, -0.580000000, -0.880000000, -6.030000000, -2.170000000, -1.440000000, -1.450000000, -1.300000000, -1.000000000, -1.000000000, 18.057291667
-1.000000000, -1.300000000, -2.170000000, -1.840000000, -1.300000000, -1.440000000, -6.800000000, -0.580000000, -0.880000000, -1.000000000, -1.300000000, -1.450000000, -1.440000000, 5.489583333
-1.000000000, -1.000000000, -1.440000000, -1.450000000, -0.880000000, -1.000000000, -3.460000000, -1.000000000, -0.580000000, -0.880000000, -0.580000000, -0.880000000, -1.000000000, 145.968750000
-1.440000000, -1.840000000, -1.450000000, -1.440000000, -1.450000000, -1.440000000, -6.970000000, -1.440000000, -2.170000000, -2.240000000, -1.450000000, -1.000000000, -1.000000000, 3.755208333
-1.450000000, -2.240000000, -1.840000000, -1.840000000, -1.280000000, -1.000000000, -4.860000000, -1.840000000, -1.280000000, -1.450000000, -1.440000000, -1.450000000, -1.300000000, 22.239583333
-1.300000000, -1.280000000, -0.580000000, -1.440000000, -1.280000000, -0.580000000, -6.170000000, -1.280000000, -1.450000000, -1.440000000, -1.000000000, -1.300000000, -2.170000000, 14.718750000
-1.000000000, -0.580000000, -0.880000000, -0.580000000, -1.440000000, -1.280000000, -4.020000000, -1.450000000, -0.880000000, -1.450000000, -1.840000000, -1.300000000, -1.000000000, 61.416666667
-0.580000000, -1.000000000, -0.880000000, -1.450000000, -2.240000000, -1.840000000, -8.090000000, -1.450000000, -1.000000000, -1.000000000, -1.280000000, -2.240000000, -1.840000000, 1.432291667
-1.840000000, -2.170000000, -1.840000000, -2.240000000, -2.170000000, -1.300000000, -5.300000000, -1.450000000, -1.840000000, -1.840000000, -1.300000000, -1.000000000, -1.440000000, 6.458333333
-1.000000000, -0.580000000, -0.880000000, -1.450000000, -1.300000000, -0.880000000, -3.460000000, -0.580000000, -1.000000000, -1.000000000, -1.000000000, -1.000000000, -1.000000000, 125.411458333
-1.450000000, -1.440000000, -1.450000000, -1.440000000, -2.170000000, -1.300000000, -6.410000000, -1.280000000, -1.450000000, -1.300000000, -1.000000000, -1.000000000, -1.000000000, 5.927083333
-1.000000000, -0.880000000, -1.000000000, -1.000000000, -1.000000000, -0.580000000, -6.350000000, -1.450000000, -1.280000000, -2.240000000, -1.450000000, -1.000000000, -1.000000000, 32.234375000
-1.840000000, -1.440000000, -1.300000000, -1.450000000, -1.440000000, -2.170000000, -5.190000000, -1.000000000, -0.880000000, -1.300000000, -2.170000000, -2.240000000, -1.280000000, 17.260416667
-1.840000000, -1.300000000, -1.000000000, -1.440000000, -1.280000000, -1.450000000, -5.190000000, -1.440000000, -1.280000000, -1.300000000, -1.840000000, -1.840000000, -1.840000000, 20.567708333
-2.170000000, -1.840000000, -2.240000000, -2.170000000, -1.440000000, -1.000000000, -4.890000000, -1.300000000, -2.170000000, -1.840000000, -1.440000000, -1.000000000, -1.300000000, 24.505208333
-0.580000000, -0.880000000, -1.300000000, -2.170000000, -1.300000000, -1.440000000, -8.090000000, -1.450000000, -1.280000000, -2.240000000, -1.450000000, -1.440000000, -1.840000000, 3.364583333
-1.440000000, -1.280000000, -1.450000000, -1.440000000, -1.300000000, -1.280000000, -4.600000000, -1.840000000, -1.840000000, -1.840000000, -2.170000000, -2.240000000, -2.170000000, 17.593750000
-1.840000000, -1.840000000, -1.840000000, -1.280000000, -0.580000000, -0.880000000, -5.190000000, -2.170000000, -1.840000000, -1.840000000, -1.300000000, -1.440000000, -2.170000000, 24.739583333
-1.840000000, -2.240000000, -1.840000000, -1.840000000, -2.170000000, -2.240000000, -5.870000000, -1.000000000, -1.000000000, -1.000000000, -1.000000000, -1.440000000, -1.280000000, 2.937500000
-1.450000000, -1.300000000, -1.280000000, -2.240000000, -2.170000000, -1.300000000, -5.420000000, -1.280000000, -2.240000000, -1.450000000, -1.440000000, -1.840000000, -1.450000000, 5.432291667
-1.000000000, -0.880000000, -1.000000000, -1.450000000, -2.240000000, -1.840000000, -4.700000000, -1.000000000, -1.440000000, -1.840000000, -1.840000000, -1.280000000, -1.450000000, 13.697916667
-1.840000000, -2.240000000, -2.170000000, -1.840000000, -2.240000000, -1.450000000, -5.020000000, -1.840000000, -2.170000000, -1.300000000, -1.440000000, -1.840000000, -1.840000000, 9.000000000
-1.280000000, -0.580000000, -1.280000000, -1.300000000, -1.280000000, -1.300000000, -5.560000000, -1.450000000, -1.440000000, -1.000000000, -1.450000000, -1.440000000, -1.450000000, 15.864583333
-1.000000000, -1.000000000, -0.580000000, -1.440000000, -1.450000000, -1.000000000, -5.070000000, -1.280000000, -1.000000000, -1.300000000, -1.840000000, -1.450000000, -1.440000000, 41.036458333
-1.840000000, -1.840000000, -2.240000000, -1.280000000, -1.450000000, -1.840000000, -8.090000000, -1.840000000, -1.440000000, -1.450000000, -1.440000000, -1.000000000, -1.450000000, 1.468750000
-1.450000000, -1.300000000, -1.440000000, -1.280000000, -0.580000000, -0.880000000, -4.000000000, -0.580000000, -0.880000000, -0.580000000, -1.000000000, -1.000000000, -1.000000000, 108.375000000
-1.000000000, -1.000000000, -0.580000000, -1.000000000, -1.000000000, -1.000000000, -5.520000000, -2.170000000, -1.840000000, -1.440000000, -1.450000000, -1.440000000, -1.300000000, 61.953125000
-1.280000000, -1.300000000, -0.880000000, -1.450000000, -2.240000000, -1.280000000, -5.540000000, -1.300000000, -1.000000000, -1.000000000, -0.880000000, -1.000000000, -0.580000000, 9.942708333
-2.240000000, -1.280000000, -1.300000000, -1.280000000, -1.300000000, -1.840000000, -6.590000000, -1.840000000, -2.240000000, -1.840000000, -1.450000000, -0.880000000, -1.000000000, 3.916666667
-1.000000000, -1.440000000, -1.450000000, -1.000000000, -1.440000000, -2.170000000, -8.490000000, -2.170000000, -1.300000000, -1.440000000, -1.450000000, -1.440000000, -1.840000000, 1.520833333
-2.240000000, -1.280000000, -0.580000000, -0.880000000, -1.000000000, -1.000000000, -5.640000000, -1.000000000, -0.880000000, -0.580000000, -1.000000000, -1.280000000, -2.240000000, 52.270833333
-1.280000000, -1.300000000, -1.440000000, -2.170000000, -1.300000000, -1.280000000, -5.570000000, -0.580000000, -1.280000000, -1.300000000, -1.440000000, -1.280000000, -1.450000000, 17.307291667
-1.840000000, -1.300000000, -1.440000000, -1.450000000, -1.280000000, -2.240000000, -7.300000000, -1.840000000, -1.450000000, -1.000000000, -1.440000000, -1.450000000, -0.880000000, 1.229166667
-1.000000000, -1.300000000, -1.840000000, -1.280000000, -1.300000000, -1.450000000, -5.170000000, -1.840000000, -1.840000000, -2.240000000, -1.840000000, -1.450000000, -1.280000000, 14.557291667
-1.000000000, -1.000000000, -0.880000000, -0.580000000, -1.440000000, -2.170000000, -6.810000000, -1.300000000, -1.280000000, -2.240000000, -2.170000000, -2.240000000, -1.280000000, 7.578125000
-1.450000000, -1.440000000, -1.000000000, -1.300000000, -2.170000000, -1.840000000, -6.420000000, -1.840000000, -1.280000000, -0.580000000, -0.880000000, -1.000000000, -1.300000000, 2.265625000
-1.300000000, -1.280000000, -1.450000000, -2.240000000, -1.450000000, -0.880000000, -4.630000000, -1.450000000, -1.440000000, -0.580000000, -1.280000000, -2.240000000, -1.450000000, 29.755208333
-1.450000000, -1.440000000, -1.450000000, -1.300000000, -1.000000000, -1.440000000, -6.260000000, -1.840000000, -2.170000000, -1.840000000, -2.240000000, -1.280000000, -1.450000000, 4.317708333
-1.840000000, -1.840000000, -2.170000000, -1.440000000, -1.300000000, -1.280000000, -5.470000000, -0.580000000, -1.440000000, -1.280000000, -1.450000000, -1.440000000, -1.300000000, 14.015625000
-1.450000000, -0.880000000, -1.300000000, -1.280000000, -0.580000000, -1.440000000, -5.700000000, -0.580000000, -1.440000000, -1.840000000, -1.280000000, -1.300000000, -2.170000000, 11.807291667
-1.450000000, -1.280000000, -2.240000000, -2.170000000, -2.240000000, -2.170000000, -5.420000000, -2.240000000, -1.450000000, -1.000000000, -1.280000000, -1.440000000, -0.580000000, 2.963541667
-1.300000000, -1.450000000, -1.280000000, -1.300000000, -0.880000000, -1.300000000, -5.340000000, -1.280000000, -2.240000000, -1.280000000, -1.000000000, -1.450000000, -2.240000000, 27.963541667
-1.440000000, -1.450000000, -2.240000000, -1.280000000, -1.450000000, -2.240000000, -5.380000000, -2.170000000, -1.840000000, -2.240000000, -2.170000000, -2.240000000, -2.170000000, 5.276041667
-1.440000000, -1.000000000, -1.000000000, -1.300000000, -1.280000000, -1.300000000, -5.750000000, -1.300000000, -1.280000000, -1.300000000, -1.000000000, -1.000000000, -1.440000000, 15.229166667
-1.440000000, -1.450000000, -1.300000000, -1.000000000, -1.440000000, -1.280000000, -6.820000000, -2.170000000, -1.840000000, -2.240000000, -1.280000000, -1.450000000, -1.300000000, 4.791666667
-1.300000000, -1.450000000, -1.440000000, -2.170000000, -1.300000000, -1.000000000, -6.960000000, -1.280000000, -1.450000000, -2.240000000, -1.450000000, -1.000000000, -0.880000000, 6.187500000
-1.450000000, -1.440000000, -1.450000000, -1.440000000, -1.840000000, -1.450000000, -5.280000000, -1.840000000, -1.840000000, -2.170000000, -2.240000000, -1.450000000, -1.280000000, 11.494791667
-0.580000000, -1.440000000, -1.280000000, -1.300000000, -1.840000000, -1.840000000, -8.090000000, -1.280000000, -1.450000000, -2.240000000, -1.450000000, -1.000000000, -1.440000000, 1.052083333
-2.170000000, -2.240000000, -1.840000000, -1.280000000, -1.450000000, -1.840000000, -5.860000000, -1.300000000, -2.170000000, -1.300000000, -1.440000000, -2.170000000, -1.440000000, 5.078125000
-1.840000000, -1.840000000, -1.450000000, -1.000000000, -0.880000000, -1.450000000, -8.100000000, -0.880000000, -0.580000000, -1.280000000, -2.240000000, -2.170000000, -2.240000000, 5.921875000
-2.170000000, -1.300000000, -1.280000000, -2.240000000, -1.450000000, -1.000000000, -4.040000000, -1.440000000, -1.280000000, -1.450000000, -1.440000000, -1.450000000, -1.440000000, 34.364583333
-1.000000000, -0.880000000, -1.300000000, -1.280000000, -0.580000000, -0.880000000, -5.470000000, -1.000000000, -0.580000000, -1.440000000, -1.450000000, -0.880000000, -1.450000000, 39.234375000
-1.840000000, -2.170000000, -1.440000000, -0.580000000, -1.000000000, -1.000000000, -3.340000000, -1.000000000, -1.000000000, -0.580000000, -1.000000000, -1.440000000, -1.840000000, 138.869791667
-1.300000000, -0.880000000, -0.580000000, -0.880000000, -1.000000000, -1.000000000, -3.460000000, -0.580000000, -1.000000000, -0.880000000, -1.000000000, -0.580000000, -0.880000000, 185.239583333
-2.170000000, -1.840000000, -2.240000000, -1.840000000, -1.450000000, -1.280000000, -7.760000000, -1.450000000, -1.000000000, -1.280000000, -1.840000000, -2.240000000, -1.840000000, 2.682291667
-1.300000000, -2.170000000, -1.840000000, -1.440000000, -0.580000000, -1.000000000, -5.650000000, -1.000000000, -1.000000000, -1.280000000, -1.300000000, -1.440000000, -1.450000000, 30.786458333
-0.580000000, -0.880000000, -0.580000000, -1.000000000, -0.880000000, -1.000000000, -3.460000000, -1.000000000, -1.000000000, -1.000000000, -1.000000000, -1.000000000, -0.580000000, 226.411458333
-1.840000000, -1.840000000, -1.280000000, -1.000000000, -1.000000000, -1.300000000, -5.620000000, -1.440000000, -1.450000000, -1.300000000, -1.440000000, -1.450000000, -1.000000000, 18.859375000
-1.000000000, -1.440000000, -1.840000000, -2.170000000, -2.240000000, -1.280000000, -3.910000000, -2.240000000, -1.840000000, -1.840000000, -1.840000000, -2.170000000, -2.240000000, 16.640625000
-1.440000000, -1.000000000, -1.450000000, -1.840000000, -1.440000000, -1.450000000, -5.580000000, -1.280000000, -1.300000000, -1.450000000, -1.440000000, -1.840000000, -1.450000000, 10.614583333
-1.440000000, -2.170000000, -1.440000000, -1.300000000, -1.450000000, -1.280000000, -5.690000000, -1.000000000, -0.880000000, -1.450000000, -1.300000000, -1.440000000, -1.450000000, 23.583333333
-1.440000000, -1.840000000, -2.170000000, -1.840000000, -1.440000000, -1.300000000, -6.590000000, -2.240000000, -2.170000000, -1.440000000, -1.000000000, -1.000000000, -0.580000000, 4.135416667
-1.280000000, -1.300000000, -1.280000000, -1.000000000, -1.300000000, -2.170000000, -4.880000000, -1.000000000, -1.440000000, -1.280000000, -1.450000000, -1.840000000, -2.240000000, 21.812500000
-1.280000000, -2.240000000, -1.840000000, -1.280000000, -1.300000000, -2.170000000, -8.090000000, -1.840000000, -1.440000000, -1.300000000, -1.450000000, -1.440000000, -2.170000000, 1.052083333
-2.240000000, -2.170000000, -1.300000000, -1.000000000, -1.000000000, -1.000000000, -7.290000000, -2.240000000, -1.450000000, -1.280000000, -2.240000000, -1.450000000, -1.280000000, 8.739583333
-1.000000000, -1.000000000, -0.880000000, -1.300000000, -1.280000000, -1.450000000, -7.200000000, -0.580000000, -0.880000000, -0.580000000, -1.280000000, -1.300000000, -1.440000000, 7.546875000
-1.840000000, -1.450000000, -1.000000000, -1.000000000, -1.440000000, -1.840000000, -8.090000000, -1.450000000, -1.280000000, -1.300000000, -1.000000000, -1.000000000, -0.880000000, 3.682291667
-2.240000000, -1.280000000, -1.000000000, -1.000000000, -1.000000000, -0.580000000, -5.970000000, -0.880000000, -0.580000000, -1.000000000, -0.880000000, -1.450000000, -1.300000000, 43.604166667
-1.840000000, -1.450000000, -1.440000000, -1.450000000, -1.000000000, -1.000000000, -5.120000000, -2.240000000, -1.280000000, -1.300000000, -1.450000000, -1.000000000, -1.440000000, 33.427083333
-1.450000000, -0.880000000, -1.450000000, -1.840000000, -2.240000000, -2.170000000, -4.180000000, -0.580000000, -0.880000000, -1.300000000, -1.450000000, -1.440000000, -1.840000000, 24.645833333
-1.300000000, -1.280000000, -1.440000000, -1.450000000, -1.440000000, -1.000000000, -4.210000000, -1.000000000, -1.000000000, -1.000000000, -1.000000000, -0.880000000, -1.000000000, 50.812500000
-0.580000000, -1.000000000, -0.880000000, -1.300000000, -1.840000000, -1.450000000, -4.580000000, -1.840000000, -1.840000000, -2.240000000, -1.280000000, -0.580000000, -1.440000000, 13.640625000
-1.300000000, -1.280000000, -2.240000000, -1.280000000, -1.000000000, -1.450000000, -5.020000000, -1.450000000, -1.300000000, -1.280000000, -2.240000000, -2.170000000, -1.300000000, 24.666666667
-1.280000000, -1.000000000, -1.300000000, -2.170000000, -1.840000000, -1.840000000, -7.690000000, -1.450000000, -2.240000000, -2.170000000, -2.240000000, -1.280000000, -1.300000000, 2.302083333
-1.840000000, -1.450000000, -1.440000000, -2.170000000, -1.840000000, -2.240000000, -6.060000000, -1.440000000, -1.000000000, -1.000000000, -1.300000000, -2.170000000, -1.840000000, 4.791666667
