@RELATION PBDNN

@ATTRIBUTE NN-5	numeric
@ATTRIBUTE NN-4	numeric
@ATTRIBUTE NN-3	numeric
@ATTRIBUTE NN-2	numeric
@ATTRIBUTE NN-1	numeric
@ATTRIBUTE NN0	numeric
@ATTRIBUTE NN1	numeric
@ATTRIBUTE NN15	numeric
@ATTRIBUTE NN16	numeric
@ATTRIBUTE NN17	numeric
@ATTRIBUTE NN18	numeric
@ATTRIBUTE NN19	numeric
@ATTRIBUTE NN20	numeric
@ATTRIBUTE class	numeric

@DATA
-1.280000000, -1.300000000, -2.170000000, -1.440000000, -1.300000000, -1.280000000, -17.980000000, -2.170000000, -1.300000000, -1.000000000, -1.000000000, -1.280000000, -1.300000000, 0.911458333
-1.280000000, -1.840000000, -1.440000000, -1.300000000, -2.170000000, -1.840000000, -24.890000000, -1.450000000, -1.280000000, -1.840000000, -1.840000000, -2.240000000, -1.840000000, 0.000000000
-1.000000000, -1.000000000, -1.280000000, -2.240000000, -1.280000000, -0.580000000, -16.950000000, -1.280000000, -1.440000000, -1.450000000, -1.300000000, -1.440000000, -1.450000000, 2.421875000
-1.840000000, -1.440000000, -1.300000000, -1.840000000, -1.280000000, -1.300000000, -23.640000000, -1.840000000, -1.280000000, -1.450000000, -2.240000000, -1.450000000, -0.880000000, 0.000000000
-1.300000000, -1.280000000, -2.240000000, -1.280000000, -0.580000000, -1.000000000, -25.280000000, -1.440000000, -1.840000000, -1.280000000, -1.300000000, -2.170000000, -1.300000000, 0.000000000
-2.170000000, -1.840000000, -2.240000000, -2.170000000, -1.300000000, -1.000000000, -22.510000000, -1.300000000, -2.170000000, -1.840000000, -1.840000000, -2.240000000, -2.170000000, 0.000000000
-1.300000000, -1.840000000, -2.170000000, -1.300000000, -1.280000000, -2.240000000, -23.000000000, -1.450000000, -2.240000000, -1.450000000, -1.440000000, -1.840000000, -1.280000000, 0.000000000
-1.840000000, -1.280000000, -1.000000000, -1.450000000, -1.300000000, -0.880000000, -21.540000000, -2.170000000, -1.840000000, -2.240000000, -1.840000000, -1.840000000, -2.170000000, 0.109375000
-2.240000000, -1.280000000, -0.580000000, -0.880000000, -1.000000000, -1.450000000, -17.870000000, -1.280000000, -1.450000000, -1.300000000, -1.280000000, -2.240000000, -2.170000000, 0.937500000
-1.300000000, -1.450000000, -0.880000000, -1.000000000, -1.450000000, -2.240000000, -20.360000000, -1.000000000, -0.880000000, -1.450000000, -2.240000000, -2.170000000, -2.240000000, 0.000000000
-1.280000000, -0.580000000, -1.280000000, -1.840000000, -1.300000000, -1.440000000, -23.440000000, -1.280000000, -1.840000000, -2.240000000, -1.280000000, -1.000000000, -1.000000000, 0.000000000
-0.880000000, -0.580000000, -1.000000000, -0.880000000, -1.000000000, -0.580000000, -13.640000000, -1.000000000, -1.000000000, -1.000000000, -0.580000000, -1.280000000, -1.300000000, 25.239583333
-2.240000000, -1.450000000, -0.880000000, -0.580000000, -1.280000000, -1.840000000, -22.190000000, -0.880000000, -0.580000000, -1.000000000, -0.880000000, -1.300000000, -1.450000000, 0.015625000
-0.880000000, -0.580000000, -1.440000000, -1.280000000, -1.000000000, -1.000000000, -15.700000000, -1.440000000, -1.840000000, -2.170000000, -1.300000000, -1.000000000, -1.000000000, 1.843750000
-1.840000000, -1.440000000, -0.580000000, -1.440000000, -1.280000000, -1.450000000, -13.520000000, -1.000000000, -1.000000000, -1.000000000, -1.440000000, -1.450000000, -0.880000000, 6.927083333
-1.000000000, -1.000000000, -1.000000000, -1.000000000, -1.000000000, -1.300000000, -21.920000000, -2.240000000, -1.840000000, -1.840000000, -1.840000000, -1.450000000, -1.440000000, 0.026041667
-1.280000000, -1.000000000, -0.580000000, -1.000000000, -1.000000000, -1.000000000, -21.140000000, -1.840000000, -1.280000000, -1.000000000, -0.580000000, -1.000000000, -1.000000000, 0.802083333
-1.000000000, -1.280000000, -2.240000000, -1.450000000, -1.000000000, -1.000000000, -22.210000000, -1.450000000, -1.280000000, -2.240000000, -1.450000000, -0.880000000, -1.450000000, 0.000000000
-2.240000000, -1.280000000, -0.580000000, -1.000000000, -0.880000000, -0.580000000, -19.440000000, -1.000000000, -1.440000000, -1.450000000, -1.280000000, -2.240000000, -1.280000000, 0.708333333
-1.840000000, -1.840000000, -1.840000000, -2.170000000, -2.240000000, -2.170000000, -18.670000000, -1.440000000, -1.280000000, -1.300000000, -1.840000000, -1.840000000, -1.840000000, 0.192708333
-1.300000000, -1.000000000, -1.440000000, -1.450000000, -1.280000000, -2.240000000, -14.580000000, -2.240000000, -1.280000000, -1.000000000, -0.580000000, -1.440000000, -1.450000000, 0.916666667
-1.840000000, -2.170000000, -1.300000000, -1.000000000, -1.000000000, -1.280000000, -20.540000000, -1.840000000, -1.300000000, -1.440000000, -2.170000000, -1.840000000, -1.300000000, 0.296875000
-0.580000000, -1.280000000, -1.300000000, -1.440000000, -1.280000000, -1.450000000, -22.100000000, -1.440000000, -1.300000000, -1.280000000, -1.000000000, -1.000000000, -1.300000000, 0.000000000
-1.300000000, -2.170000000, -2.240000000, -1.280000000, -0.580000000, -1.000000000, -19.410000000, -1.000000000, -0.880000000, -1.300000000, -2.170000000, -2.240000000, -1.280000000, 0.067708333
-1.000000000, -0.580000000, -1.440000000, -1.450000000, -0.880000000, -1.450000000, -17.650000000, -1.000000000, -0.880000000, -1.000000000, -1.450000000, -1.440000000, -1.450000000, 0.739583333
-1.440000000, -1.840000000, -1.450000000, -1.000000000, -1.000000000, -1.440000000, -21.030000000, -2.240000000, -1.280000000, -1.450000000, -1.840000000, -1.300000000, -1.280000000, 0.000000000
-1.440000000, -1.280000000, -1.450000000, -1.440000000, -1.300000000, -1.450000000, -22.670000000, -2.240000000, -1.450000000, -1.000000000, -1.000000000, -1.440000000, -1.840000000, 0.098958333
-1.000000000, -1.300000000, -1.280000000, -1.000000000, -1.000000000, -1.000000000, -20.100000000, -0.580000000, -1.280000000, -1.840000000, -2.240000000, -1.840000000, -1.280000000, 0.557291667
-1.000000000, -1.000000000, -1.280000000, -1.840000000, -2.240000000, -2.170000000, -22.840000000, -1.000000000, -1.000000000, -1.440000000, -1.840000000, -1.840000000, -1.840000000, 0.000000000
-0.880000000, -1.000000000, -1.450000000, -1.300000000, -1.000000000, -1.000000000, -18.600000000, -1.280000000, -2.240000000, -2.170000000, -1.300000000, -0.880000000, -1.000000000, 0.442708333
-1.280000000, -1.300000000, -2.170000000, -1.300000000, -1.440000000, -1.840000000, -21.770000000, -1.280000000, -2.240000000, -1.840000000, -2.170000000, -2.240000000, -1.280000000, 0.000000000
-1.000000000, -1.300000000, -1.280000000, -1.300000000, -1.450000000, -1.440000000, -20.720000000, -1.440000000, -1.450000000, -1.440000000, -1.840000000, -1.840000000, -1.840000000, 0.000000000
-1.440000000, -1.000000000, -1.000000000, -1.000000000, -1.000000000, -1.450000000, -16.310000000, -0.880000000, -0.580000000, -1.000000000, -1.000000000, -0.880000000, -0.580000000, 2.489583333
-0.580000000, -1.000000000, -1.440000000, -1.280000000, -1.450000000, -1.440000000, -24.220000000, -1.000000000, -0.880000000, -0.580000000, -1.000000000, -1.440000000, -1.280000000, 0.000000000
-0.880000000, -0.580000000, -1.000000000, -1.440000000, -1.280000000, -1.450000000, -23.550000000, -1.280000000, -1.450000000, -1.300000000, -0.880000000, -1.450000000, -1.300000000, 0.000000000
-0.880000000, -1.450000000, -2.240000000, -1.840000000, -1.280000000, -1.450000000, -16.260000000, -1.300000000, -1.000000000, -0.880000000, -1.000000000, -1.000000000, -1.450000000, 1.250000000
-1.000000000, -1.000000000, -1.440000000, -1.840000000, -1.840000000, -1.840000000, -22.440000000, -1.450000000, -1.280000000, -1.300000000, -1.000000000, -1.000000000, -0.880000000, 0.000000000
-1.450000000, -1.280000000, -2.240000000, -1.450000000, -1.440000000, -1.280000000, -14.930000000, -0.580000000, -1.440000000, -1.450000000, -1.440000000, -1.450000000, -1.440000000, 2.348958333
-1.000000000, -1.280000000, -1.300000000, -1.440000000, -2.170000000, -1.300000000, -18.510000000, -1.300000000, -2.170000000, -1.840000000, -2.240000000, -1.280000000, -1.300000000, 0.500000000
-1.840000000, -1.840000000, -2.170000000, -2.240000000, -1.450000000, -1.280000000, -20.000000000, -2.170000000, -2.240000000, -1.280000000, -1.000000000, -1.000000000, -1.000000000, 0.125000000
-1.450000000, -1.280000000, -2.240000000, -1.450000000, -1.000000000, -1.280000000, -15.720000000, -0.580000000, -1.280000000, -2.240000000, -1.280000000, -1.000000000, -1.000000000, 2.385416667
-1.300000000, -1.280000000, -1.440000000, -1.450000000, -1.840000000, -1.840000000, -25.770000000, -1.440000000, -1.300000000, -1.280000000, -0.580000000, -1.440000000, -1.280000000, 0.000000000
-1.840000000, -1.840000000, -2.240000000, -1.840000000, -1.450000000, -1.280000000, -23.690000000, -1.440000000, -2.170000000, -1.440000000, -1.000000000, -1.300000000, -1.840000000, 0.036458333
-2.170000000, -1.840000000, -2.240000000, -2.170000000, -1.840000000, -2.240000000, -20.200000000, -1.280000000, -1.000000000, -1.000000000, -1.450000000, -1.440000000, -0.580000000, 0.062500000
-0.880000000, -1.000000000, -1.000000000, -1.450000000, -1.300000000, -1.440000000, -18.240000000, -1.280000000, -1.300000000, -1.280000000, -1.440000000, -0.580000000, -1.440000000, 0.843750000
-1.280000000, -1.000000000, -1.450000000, -2.240000000, -1.280000000, -1.450000000, -19.950000000, -1.300000000, -2.170000000, -2.240000000, -1.840000000, -1.840000000, -2.170000000, 0.151041667
-1.450000000, -1.280000000, -1.840000000, -1.840000000, -1.300000000, -1.000000000, -15.960000000, -1.000000000, -1.300000000, -1.280000000, -1.450000000, -2.240000000, -1.280000000, 1.578125000
-1.440000000, -1.280000000, -1.450000000, -1.440000000, -1.450000000, -1.300000000, -20.920000000, -1.280000000, -0.580000000, -1.440000000, -1.280000000, -1.450000000, -1.440000000, 0.000000000
-1.000000000, -1.300000000, -1.280000000, -1.450000000, -2.240000000, -1.280000000, -19.960000000, -1.450000000, -1.300000000, -1.000000000, -1.000000000, -1.000000000, -1.000000000, 0.093750000
-1.440000000, -0.580000000, -1.440000000, -2.170000000, -1.440000000, -1.450000000, -18.940000000, -1.300000000, -1.280000000, -1.440000000, -0.580000000, -1.440000000, -2.170000000, 0.812500000
-2.170000000, -1.300000000, -1.440000000, -1.450000000, -1.440000000, -1.840000000, -19.770000000, -1.840000000, -1.440000000, -0.580000000, -1.440000000, -1.280000000, -1.450000000, 0.000000000
-1.450000000, -1.000000000, -1.440000000, -2.170000000, -2.240000000, -2.170000000, -21.780000000, -1.440000000, -0.580000000, -1.280000000, -1.840000000, -1.840000000, -1.840000000, 0.000000000
-1.000000000, -1.000000000, -1.300000000, -2.170000000, -1.840000000, -1.300000000, -21.280000000, -1.280000000, -1.840000000, -1.300000000, -1.440000000, -2.170000000, -1.840000000, 0.072916667
-0.580000000, -0.880000000, -1.000000000, -1.000000000, -1.000000000, -1.000000000, -13.620000000, -1.300000000, -0.880000000, -1.300000000, -1.280000000, -1.000000000, -1.300000000, 15.713541667
-0.580000000, -0.880000000, -1.300000000, -1.840000000, -1.450000000, -1.440000000, -19.640000000, -0.580000000, -0.880000000, -1.000000000, -1.000000000, -1.000000000, -1.000000000, 0.171875000
-0.880000000, -1.000000000, -0.580000000, -1.000000000, -1.000000000, -1.000000000, -17.130000000, -1.300000000, -1.280000000, -2.240000000, -1.280000000, -1.000000000, -1.450000000, 1.671875000
-0.880000000, -1.000000000, -1.450000000, -2.240000000, -1.280000000, -1.450000000, -19.510000000, -1.450000000, -2.240000000, -2.170000000, -2.240000000, -1.450000000, -0.880000000, 0.401041667
-1.840000000, -1.300000000, -1.440000000, -1.840000000, -1.840000000, -1.840000000, -20.930000000, -1.840000000, -1.450000000, -0.880000000, -0.580000000, -1.000000000, -1.440000000, 0.000000000
-1.840000000, -1.840000000, -1.300000000, -1.440000000, -2.170000000, -2.240000000, -17.830000000, -1.300000000, -1.840000000, -1.840000000, -1.840000000, -2.170000000, -2.240000000, 0.531250000
-1.280000000, -1.440000000, -1.000000000, -0.580000000, -0.880000000, -1.300000000, -22.060000000, -0.580000000, -1.000000000, -0.880000000, -1.450000000, -2.240000000, -1.840000000, 0.041666667
-1.280000000, -1.450000000, -2.240000000, -1.450000000, -1.000000000, -0.880000000, -19.130000000, -1.840000000, -1.840000000, -1.280000000, -1.450000000, -2.240000000, -1.450000000, 0.244791667
-1.300000000, -1.000000000, -1.000000000, -0.880000000, -1.300000000, -2.170000000, -19.500000000, -1.440000000, -1.450000000, -1.300000000, -1.000000000, -1.000000000, -0.880000000, 0.000000000
-1.300000000, -1.280000000, -0.580000000, -1.440000000, -1.280000000, -1.300000000, -23.060000000, -1.280000000, -1.450000000, -1.440000000, -1.450000000, -1.300000000, -1.000000000, 0.000000000
-1.440000000, -1.450000000, -1.300000000, -1.000000000, -1.440000000, -1.280000000, -23.300000000, -1.440000000, -1.280000000, -1.450000000, -1.440000000, -1.300000000, -1.280000000, 0.000000000
-1.440000000, -1.840000000, -1.840000000, -1.840000000, -1.280000000, -0.580000000, -22.360000000, -0.880000000, -0.580000000, -1.000000000, -1.440000000, -1.280000000, -1.450000000, 0.005208333
-1.440000000, -1.280000000, -1.000000000, -1.300000000, -1.840000000, -1.450000000, -21.470000000, -1.000000000, -1.440000000, -1.840000000, -1.280000000, -1.450000000, -1.440000000, 0.000000000
-1.280000000, -1.450000000, -1.440000000, -1.450000000, -1.300000000, -1.000000000, -21.200000000, -0.580000000, -1.440000000, -1.280000000, -1.450000000, -1.440000000, -1.300000000, 0.000000000
-1.840000000, -1.280000000, -1.450000000, -2.240000000, -1.450000000, -1.000000000, -23.750000000, -1.840000000, -1.840000000, -1.840000000, -1.840000000, -2.240000000, -1.280000000, 0.000000000
-1.000000000, -1.280000000, -1.440000000, -1.000000000, -0.580000000, -0.880000000, -19.070000000, -0.580000000, -1.000000000, -1.000000000, -1.440000000, -1.280000000, -0.580000000, 1.328125000
-1.000000000, -1.300000000, -1.840000000, -2.170000000, -1.840000000, -2.240000000, -20.680000000, -0.580000000, -0.880000000, -1.300000000, -1.840000000, -1.450000000, -1.440000000, 0.000000000
-1.440000000, -1.450000000, -1.840000000, -2.240000000, -1.840000000, -1.280000000, -21.730000000, -1.450000000, -1.440000000, -1.840000000, -1.450000000, -1.280000000, -1.300000000, 0.062500000
-1.450000000, -1.000000000, -0.880000000, -1.000000000, -1.000000000, -1.000000000, -18.680000000, -1.300000000, -1.440000000, -1.450000000, -1.000000000, -1.280000000, -1.300000000, 1.447916667
-1.000000000, -0.880000000, -1.300000000, -2.170000000, -2.240000000, -1.280000000, -18.870000000, -1.300000000, -1.000000000, -1.000000000, -0.880000000, -1.300000000, -2.170000000, 0.057291667
-1.300000000, -1.450000000, -1.440000000, -2.170000000, -2.240000000, -1.840000000, -19.960000000, -1.450000000, -1.440000000, -1.300000000, -1.450000000, -1.440000000, -2.170000000, 0.000000000
-0.880000000, -0.580000000, -1.280000000, -1.300000000, -1.280000000, -1.440000000, -14.560000000, -1.280000000, -1.440000000, -1.000000000, -1.000000000, -1.300000000, -1.280000000, 4.307291667
-1.450000000, -2.240000000, -1.450000000, -1.000000000, -1.000000000, -1.440000000, -23.830000000, -2.240000000, -1.450000000, -1.000000000, -1.280000000, -1.440000000, -0.580000000, 0.000000000
-1.440000000, -0.580000000, -1.280000000, -2.240000000, -1.450000000, -1.440000000, -16.690000000, -0.580000000, -1.280000000, -1.440000000, -1.000000000, -1.450000000, -2.240000000, 1.187500000
-1.840000000, -1.280000000, -1.450000000, -1.300000000, -0.880000000, -0.580000000, -16.680000000, -1.000000000, -1.000000000, -1.450000000, -1.440000000, -1.000000000, -0.580000000, 2.390625000
-1.840000000, -1.840000000, -1.280000000, -1.000000000, -0.580000000, -1.000000000, -18.810000000, -1.450000000, -2.240000000, -1.840000000, -1.840000000, -1.280000000, -1.300000000, 0.869791667
-0.580000000, -0.880000000, -1.000000000, -1.000000000, -1.000000000, -0.580000000, -18.580000000, -2.240000000, -1.280000000, -0.580000000, -1.280000000, -2.240000000, -2.170000000, 0.760416667
-0.880000000, -1.000000000, -1.000000000, -0.580000000, -0.880000000, -1.450000000, -19.700000000, -1.000000000, -1.450000000, -1.300000000, -1.440000000, -1.450000000, -1.000000000, 0.588541667
-1.000000000, -1.280000000, -2.240000000, -1.840000000, -1.280000000, -1.450000000, -18.330000000, -1.440000000, -1.000000000, -0.580000000, -0.880000000, -1.300000000, -1.840000000, 0.135416667
-1.300000000, -1.450000000, -1.440000000, -2.170000000, -1.440000000, -1.450000000, -17.380000000, -1.000000000, -1.000000000, -1.000000000, -1.000000000, -1.280000000, -2.240000000, 0.947916667
-2.240000000, -1.280000000, -0.580000000, -1.000000000, -0.880000000, -1.450000000, -23.260000000, -1.450000000, -1.300000000, -0.880000000, -1.000000000, -1.300000000, -1.450000000, 0.000000000
-1.840000000, -1.280000000, -1.300000000, -2.170000000, -2.240000000, -1.280000000, -19.440000000, -1.440000000, -1.450000000, -1.280000000, -2.240000000, -1.450000000, -1.000000000, 0.000000000
-0.880000000, -1.000000000, -0.580000000, -0.880000000, -1.000000000, -1.000000000, -17.430000000, -1.280000000, -1.450000000, -2.240000000, -1.280000000, -0.580000000, -1.280000000, 2.291666667
-1.280000000, -1.450000000, -1.840000000, -2.240000000, -1.840000000, -1.280000000, -21.260000000, -2.170000000, -1.840000000, -1.840000000, -2.240000000, -2.170000000, -1.840000000, 0.041666667
-1.300000000, -1.280000000, -1.450000000, -2.240000000, -1.280000000, -1.000000000, -20.410000000, -1.300000000, -1.000000000, -1.000000000, -1.000000000, -1.000000000, -1.000000000, 0.093750000
-1.450000000, -1.840000000, -2.240000000, -1.840000000, -1.280000000, -1.000000000, -22.180000000, -1.440000000, -1.840000000, -1.450000000, -1.280000000, -1.300000000, -1.000000000, 0.302083333
-1.280000000, -1.440000000, -1.000000000, -1.000000000, -1.000000000, -1.450000000, -19.260000000, -1.300000000, -1.450000000, -1.440000000, -2.170000000, -2.240000000, -1.280000000, 0.250000000
-1.300000000, -1.450000000, -0.880000000, -1.450000000, -1.840000000, -1.300000000, -25.720000000, -1.450000000, -1.000000000, -0.880000000, -1.300000000, -1.840000000, -1.840000000, 0.000000000
-1.300000000, -2.170000000, -2.240000000, -2.170000000, -1.840000000, -1.840000000, -22.960000000, -1.300000000, -0.880000000, -1.300000000, -1.450000000, -1.440000000, -1.840000000, 0.000000000
-1.440000000, -1.450000000, -1.000000000, -1.440000000, -1.450000000, -1.000000000, -25.350000000, -1.000000000, -1.000000000, -1.000000000, -1.450000000, -1.440000000, -0.580000000, 0.135416667
-1.450000000, -1.440000000, -2.170000000, -1.300000000, -0.880000000, -1.450000000, -18.130000000, -1.840000000, -1.840000000, -1.280000000, -1.000000000, -1.450000000, -1.840000000, 0.796875000
-0.880000000, -0.580000000, -1.000000000, -1.000000000, -1.280000000, -1.440000000, -15.020000000, -1.280000000, -1.000000000, -1.000000000, -0.580000000, -1.440000000, -1.450000000, 2.671875000
-1.450000000, -1.440000000, -1.000000000, -1.300000000, -2.170000000, -1.840000000, -20.200000000, -1.840000000, -1.300000000, -1.440000000, -2.170000000, -2.240000000, -1.840000000, 0.046875000
-1.000000000, -1.000000000, -1.000000000, -1.000000000, -0.580000000, -0.880000000, -12.500000000, -0.880000000, -0.580000000, -1.280000000, -1.440000000, -1.000000000, -1.000000000, 33.276041667
-1.300000000, -0.880000000, -0.580000000, -1.000000000, -1.000000000, -1.280000000, -16.850000000, -1.440000000, -1.000000000, -0.580000000, -0.880000000, -1.300000000, -1.450000000, 1.947916667
-1.300000000, -2.170000000, -2.240000000, -1.280000000, -0.580000000, -1.000000000, -18.650000000, -1.450000000, -1.300000000, -1.280000000, -1.300000000, -1.000000000, -1.440000000, 4.750000000
-0.580000000, -1.440000000, -1.280000000, -1.000000000, -1.000000000, -0.580000000, -16.560000000, -1.840000000, -2.170000000, -1.300000000, -1.000000000, -1.000000000, -0.880000000, 1.421875000
-2.170000000, -1.840000000, -2.240000000, -2.170000000, -1.440000000, -1.000000000, -18.970000000, -0.880000000, -1.300000000, -1.280000000, -0.580000000, -1.440000000, -1.280000000, 0.223958333
-1.000000000, -0.580000000, -0.880000000, -0.580000000, -1.440000000, -1.280000000, -16.240000000, -0.880000000, -0.580000000, -1.440000000, -1.840000000, -2.170000000, -1.300000000, 2.093750000
-1.840000000, -1.840000000, -1.440000000, -0.580000000, -1.280000000, -1.440000000, -18.780000000, -2.170000000, -2.240000000, -2.170000000, -1.840000000, -1.840000000, -1.840000000, 0.421875000
-1.280000000, -1.300000000, -1.280000000, -2.240000000, -2.170000000, -2.240000000, -18.650000000, -0.880000000, -1.300000000, -1.840000000, -1.450000000, -0.880000000, -1.450000000, 0.208333333
-1.440000000, -0.580000000, -1.280000000, -1.840000000, -2.240000000, -1.840000000, -18.470000000, -1.440000000, -1.000000000, -1.300000000, -1.280000000, -0.580000000, -1.280000000, 0.255208333
-1.440000000, -2.170000000, -1.840000000, -1.440000000, -1.450000000, -1.300000000, -21.300000000, -1.840000000, -2.240000000, -2.170000000, -1.300000000, -1.280000000, -1.840000000, 0.281250000
-1.300000000, -1.000000000, -1.280000000, -1.300000000, -0.880000000, -1.450000000, -18.960000000, -1.450000000, -1.840000000, -1.840000000, -1.300000000, -1.280000000, -1.840000000, 0.661458333
-1.440000000, -1.450000000, -1.440000000, -1.840000000, -1.450000000, -1.000000000, -19.860000000, -1.440000000, -2.170000000, -2.240000000, -1.280000000, -1.450000000, -1.840000000, 0.229166667
-1.000000000, -1.000000000, -0.880000000, -0.580000000, -1.000000000, -0.880000000, -18.900000000, -1.450000000, -1.000000000, -1.000000000, -1.000000000, -1.000000000, -1.280000000, 0.593750000
-1.000000000, -1.450000000, -1.300000000, -1.440000000, -1.450000000, -1.000000000, -18.370000000, -1.280000000, -1.440000000, -0.580000000, -1.440000000, -2.170000000, -2.240000000, 0.421875000
-2.240000000, -2.170000000, -1.300000000, -1.280000000, -1.840000000, -2.240000000, -22.310000000, -1.450000000, -1.440000000, -1.840000000, -2.170000000, -1.440000000, -1.450000000, 0.000000000
-2.170000000, -1.440000000, -1.300000000, -2.170000000, -1.440000000, -1.000000000, -17.640000000, -1.280000000, -1.840000000, -1.840000000, -2.240000000, -1.840000000, -1.450000000, 0.838541667
-1.450000000, -1.000000000, -0.880000000, -1.450000000, -1.300000000, -1.440000000, -21.430000000, -1.440000000, -2.170000000, -1.300000000, -1.000000000, -1.000000000, -1.000000000, 0.000000000
-1.450000000, -1.000000000, -1.000000000, -1.440000000, -1.840000000, -1.840000000, -24.990000000, -2.240000000, -1.280000000, -1.450000000, -1.840000000, -2.240000000, -2.170000000, 0.000000000
-1.450000000, -1.440000000, -1.000000000, -0.580000000, -0.880000000, -0.580000000, -17.380000000, -1.000000000, -0.580000000, -0.880000000, -0.580000000, -1.440000000, -1.840000000, 3.182291667
-1.450000000, -1.000000000, -1.000000000, -0.880000000, -1.000000000, -1.450000000, -20.520000000, -1.300000000, -1.440000000, -1.450000000, -1.000000000, -1.000000000, -0.880000000, 0.442708333
-0.580000000, -0.880000000, -0.580000000, -1.000000000, -1.000000000, -1.000000000, -13.270000000, -0.880000000, -1.000000000, -0.580000000, -1.280000000, -1.840000000, -1.840000000, 21.682291667
-2.170000000, -2.240000000, -1.450000000, -1.000000000, -1.000000000, -1.280000000, -21.030000000, -1.840000000, -2.240000000, -1.280000000, -1.000000000, -1.000000000, -1.300000000, 0.020833333
-2.240000000, -1.450000000, -1.000000000, -0.880000000, -1.300000000, -1.840000000, -19.900000000, -0.580000000, -1.280000000, -1.840000000, -1.840000000, -1.840000000, -1.300000000, 0.125000000
-1.000000000, -1.000000000, -1.450000000, -1.300000000, -1.440000000, -1.450000000, -18.070000000, -1.300000000, -1.280000000, -1.440000000, -0.580000000, -1.440000000, -2.170000000, 0.520833333
-0.880000000, -1.450000000, -1.840000000, -2.240000000, -2.170000000, -1.300000000, -16.840000000, -1.840000000, -2.240000000, -2.170000000, -1.300000000, -1.000000000, -1.000000000, 1.020833333
-1.450000000, -2.240000000, -1.840000000, -2.170000000, -1.300000000, -1.440000000, -22.800000000, -1.440000000, -1.450000000, -1.440000000, -1.450000000, -1.440000000, -1.280000000, 0.000000000
-2.170000000, -1.300000000, -1.000000000, -1.000000000, -1.000000000, -1.280000000, -21.240000000, -1.300000000, -1.280000000, -1.840000000, -2.240000000, -1.450000000, -1.280000000, 0.171875000
-1.840000000, -1.840000000, -1.840000000, -1.280000000, -1.450000000, -2.240000000, -18.180000000, -1.000000000, -1.440000000, -1.840000000, -1.840000000, -1.840000000, -1.280000000, 0.473958333
-2.170000000, -2.240000000, -1.280000000, -1.450000000, -1.300000000, -0.880000000, -19.220000000, -1.840000000, -2.170000000, -2.240000000, -2.170000000, -2.240000000, -1.280000000, 0.010416667
-1.450000000, -1.440000000, -1.280000000, -1.000000000, -0.580000000, -1.440000000, -20.220000000, -1.280000000, -1.300000000, -1.000000000, -1.000000000, -1.440000000, -1.280000000, 0.171875000
-1.840000000, -2.170000000, -2.240000000, -1.840000000, -1.840000000, -1.840000000, -26.220000000, -1.280000000, -1.840000000, -1.840000000, -1.840000000, -1.840000000, -1.300000000, 0.000000000
-2.240000000, -1.280000000, -1.000000000, -0.580000000, -1.440000000, -1.450000000, -20.240000000, -1.000000000, -1.000000000, -1.000000000, -1.440000000, -1.280000000, -1.000000000, 0.286458333
-1.440000000, -1.000000000, -1.300000000, -1.280000000, -1.300000000, -1.450000000, -20.710000000, -1.450000000, -1.440000000, -1.450000000, -1.440000000, -1.840000000, -1.840000000, 0.026041667
-1.000000000, -1.000000000, -0.880000000, -1.000000000, -1.450000000, -1.440000000, -18.300000000, -1.000000000, -0.580000000, -1.000000000, -1.280000000, -1.300000000, -0.880000000, 0.427083333
-1.000000000, -1.000000000, -1.440000000, -1.840000000, -1.840000000, -1.840000000, -20.480000000, -1.840000000, -1.300000000, -1.280000000, -2.240000000, -2.170000000, -2.240000000, 0.156250000
-1.000000000, -1.300000000, -2.170000000, -1.840000000, -1.440000000, -0.580000000, -17.840000000, -1.300000000, -1.280000000, -1.000000000, -0.580000000, -1.000000000, -1.280000000, 0.869791667
-1.000000000, -1.000000000, -1.440000000, -1.840000000, -2.170000000, -2.240000000, -20.810000000, -1.280000000, -2.240000000, -1.840000000, -1.280000000, -1.000000000, -1.450000000, 0.000000000
-2.170000000, -2.240000000, -1.280000000, -0.580000000, -1.000000000, -0.880000000, -18.690000000, -0.880000000, -1.300000000, -2.170000000, -2.240000000, -1.280000000, -0.580000000, 1.458333333
-0.580000000, -1.280000000, -1.300000000, -1.280000000, -1.840000000, -1.840000000, -18.290000000, -1.300000000, -1.000000000, -1.000000000, -1.440000000, -1.840000000, -2.170000000, 0.109375000
-1.000000000, -0.580000000, -0.880000000, -1.000000000, -1.000000000, -1.000000000, -17.710000000, -1.450000000, -2.240000000, -1.280000000, -0.580000000, -1.280000000, -2.240000000, 1.250000000
-1.450000000, -0.880000000, -1.300000000, -1.280000000, -0.580000000, -1.440000000, -20.010000000, -1.280000000, -1.440000000, -1.000000000, -1.000000000, -1.000000000, -0.580000000, 0.000000000
-2.240000000, -1.450000000, -1.000000000, -1.000000000, -1.000000000, -0.880000000, -18.770000000, -1.840000000, -1.300000000, -1.000000000, -1.000000000, -0.880000000, -1.000000000, 0.572916667
-2.170000000, -2.240000000, -1.280000000, -1.300000000, -1.840000000, -1.450000000, -17.820000000, -1.450000000, -1.300000000, -1.000000000, -1.000000000, -0.880000000, -1.300000000, 0.578125000
-1.280000000, -1.000000000, -1.000000000, -0.580000000, -1.000000000, -1.280000000, -15.860000000, -1.000000000, -1.440000000, -1.280000000, -1.000000000, -0.580000000, -1.000000000, 3.567708333
